ID,Lat_deg,Lon_deg,DispR_mmyr,Disp_mm,20250721,20250725,20250801,20250805,20250812,20250816,20250823,20250827,20250903,20250907,20250914,20250918,20250925,20250929,20251006
2044091,-6.143934,106.815138,-19.53124,-4.12029,0,0.36064,1.41963,-0.14838,0.16043,-0.94812,-1.28522,-0.9788,-1.51982,-1.90122,-1.71668,-1.94778,-2.73396,-1.4534,-5.07401
2044114,-6.169483,106.821366,26.6343,5.61874,0,-6.10607,-6.37532,-6.54961,-0.98106,-1.97115,-0.98475,1.48337,-0.03162,-0.29532,2.78646,2.55947,-1.32994,-0.36878,0.00504
2044154,-6.154716,106.818123,-40.32351,-8.5066,0,-1.01136,-1.20946,-0.2168,-4.36715,-4.59707,-2.83812,-5.483,-3.36169,-5.91389,-5.66742,-6.14599,-7.97581,-6.66091,-10.2325
2044176,-6.154759,106.818098,-41.8387,-8.82625,0,-1.82043,-1.61825,-0.95424,-3.68257,-4.65392,-3.64413,-5.88383,-4.62832,-6.73272,-4.76753,-6.49569,-8.55749,-7.42205,-11.1331
2044208,-6.169587,106.821413,18.26497,3.85316,0,-4.5301,-7.03903,-5.16077,-0.33982,-0.76348,0.49904,-0.34818,-1.26481,-0.10545,1.82919,-0.03618,-0.68629,0.58494,-1.7521
2044212,-6.155741,106.817933,-28.91612,-6.10011,0,-4.28668,-4.34921,-2.36187,-4.06948,-5.41585,-4.2942,-4.9907,-6.27726,-6.1086,-6.93365,-9.89359,-6.55912,-5.20503,-9.10689
2044274,-6.155502,106.817988,-35.53116,-7.49561,0,-1.61399,-1.17633,-0.41473,-2.99306,-4.6515,-3.07044,-4.21484,-3.91311,-4.75586,-5.28461,-5.81762,-7.33262,-6.18023,-8.88713
2044390,-6.145116,106.815755,-1.17275,-0.2474,0,2.01192,-2.18685,0.91448,1.27777,-1.24686,-1.64004,-1.86077,-0.43953,-0.51142,0.86155,-0.71304,0.84719,-3.57084,2.51138
2044474,-6.167077,106.820526,18.23826,3.84752,0,1.45348,0.61141,2.57828,3.38437,3.74178,2.26318,3.29063,3.35463,4.00667,3.23612,4.01809,5.39608,2.71153,5.53766
2044496,-6.155222,106.817966,-41.32573,-8.71803,0,-1.23251,-1.73426,-1.05475,-3.06667,-5.00159,-1.66168,-4.74372,-5.33505,-4.56815,-6.56652,-7.60373,-7.58904,-7.09323,-10.08
2044559,-6.150375,106.817195,-38.47662,-8.11699,0,-1.04703,-3.30374,-3.32213,-2.89404,-4.00526,-4.9532,-4.50692,-7.97957,-8.25385,-6.69322,-7.13691,-8.11403,-7.30867,-8.91721
2044578,-6.155024,106.81819,-29.46504,-6.21591,0,-0.76855,-2.30949,-0.8288,-2.64553,-3.69271,-2.51346,-5.12938,-4.40405,-3.93648,-3.07965,-5.86585,-6.72324,-4.54715,-7.9577
2044721,-6.162263,106.819408,1.04765,0.22101,0,0.6758,-0.17067,0.3043,0.17575,1.50734,0.53392,-0.73482,1.07695,0.09658,0.64127,2.96333,0.82046,1.27216,-1.87584
2044762,-6.152943,106.817801,-40.09403,-8.45819,0,-0.00994,-0.13122,-0.37351,-1.25656,-3.38891,-2.07717,-1.129,-2.96506,-6.68856,-5.88403,-7.1128,-5.09256,-6.37725,-8.33803
2044768,-6.154779,106.817908,-17.54246,-3.70074,0,-0.02813,2.50124,1.18211,-2.33095,-2.36753,-1.00485,-3.77839,-1.66366,-2.71609,-1.94879,-1.43825,-1.72177,-0.49565,-5.62551
2044892,-6.166852,106.820324,5.77348,1.21797,0,0.74901,-5.2538,-1.94186,-0.63096,-1.24078,-1.15749,-1.6145,1.23681,-1.14799,-1.49939,-0.52594,0.48504,-0.7434,-0.1497
2045205,-6.164481,106.820057,19.11459,4.03239,0,-1.49341,0.4798,-0.45807,0.6173,-1.8057,1.47254,1.76517,2.85979,0.13065,4.71393,2.92724,3.0046,3.5374,0.81709
2045221,-6.161777,106.819376,-18.31958,-3.86468,0,-1.26948,-1.34697,-0.09108,-0.07342,-0.65949,-1.13998,-0.49668,-1.23285,-2.21576,-2.31037,-1.79213,-4.39551,-3.01699,-4.90699
2045228,-6.167413,106.820826,17.9428,3.78519,0,1.68937,-2.05468,2.64511,3.74263,2.88955,2.56749,2.5614,2.892,2.83681,2.27478,2.70268,3.10908,3.07813,6.54725
2045232,-6.154776,106.81811,-39.95751,-8.42939,0,-1.9285,-1.94199,-1.41587,-3.89373,-4.98293,-3.49571,-5.92973,-5.1544,-5.71966,-5.63515,-7.08398,-8.3349,-7.13284,-10.64753
2045255,-6.147616,106.8166,-1.61787,-0.3413,0,-0.33102,-1.50041,-1.27656,2.83396,-0.84697,-1.52254,-1.97812,-0.66998,-1.88335,-1.09891,2.04929,-1.12578,1.14515,-2.51275
2045260,-6.159556,106.818835,7.51653,1.58568,0,1.48026,0.44194,1.21582,0.95921,0.11808,2.31716,3.04507,0.46916,0.52699,-0.5566,-0.01408,0.51451,3.88821,3.98425
2045286,-6.150532,106.816988,-19.99165,-4.21742,0,-0.79716,1.133,-0.08987,-0.02954,0.26084,0.10067,-1.02962,-2.26233,-0.68897,-3.63037,-2.96269,-3.37667,-4.24699,-2.10343
2045302,-6.162341,106.819676,-16.86826,-3.55851,0,-0.54927,-1.67653,-1.44751,0.44266,-0.36983,0.87507,0.03275,-1.33024,-1.07484,-1.57339,-0.51785,-2.82816,-5.96004,-3.89157
2045337,-6.167067,106.820479,16.21137,3.41993,0,1.85353,1.18047,2.83216,2.56338,3.50132,1.80747,3.04764,3.11873,3.33486,2.61282,2.49175,5.34601,2.84948,5.98797
2045373,-6.154867,106.818127,-45.45787,-9.58974,0,-3.22492,-3.21141,-2.53288,-4.92798,-6.00335,-2.73905,-6.66367,-6.13555,-7.64401,-7.07193,-9.36208,-9.19888,-8.33183,-13.06385
2045453,-6.154898,106.818162,-48.63933,-10.2609,0,-0.48908,-2.01232,-1.08522,-4.17155,-4.02139,-3.22351,-5.20181,-5.21277,-5.54941,-9.97666,-7.07141,-9.1437,-8.32577,-10.75614
2045476,-6.149939,106.817011,-13.3692,-2.82035,0,2.808,-0.7923,-1.26614,2.90324,-1.21839,-2.05569,0.54866,-0.63965,-1.90725,-0.91899,-1.42307,-1.58085,-5.25635,1.00905
2045526,-6.161068,106.819224,-1.93774,-0.40878,0,-1.90376,-0.36729,-1.04674,0.16046,-3.77115,-5.13277,-0.36114,-1.09083,-0.07487,-1.50976,-1.58105,-1.50842,-0.90006,-1.82207
2045578,-6.155447,106.818069,-32.26941,-6.80752,0,-0.27262,2.12986,-0.10437,-3.42972,-3.78155,-4.61112,-2.79805,-1.73646,-2.23599,-3.41843,-4.98756,-7.21543,-6.12211,-5.83048
2045744,-6.167988,106.820889,7.50683,1.58363,0,-0.43969,-0.28824,2.33743,1.50655,1.76785,1.55081,1.74229,1.07664,-2.69607,1.05808,1.73432,1.51554,2.19712,2.83045
2045787,-6.151422,106.817361,-13.93333,-2.93936,0,-0.4403,3.13222,1.73159,-0.70728,1.26649,-2.38627,-1.18428,-4.12653,0.29536,-4.38309,-0.73546,-0.07966,-0.07264,-2.69383
2045800,-6.155882,106.817984,-28.60529,-6.03454,0,-1.58431,-3.31821,-0.51701,-2.73048,-3.9636,-2.93172,-4.56712,-2.61619,-3.83041,-4.66773,-5.32355,-6.14874,-5.39102,-8.44239
2045867,-6.167122,106.820489,15.95301,3.36543,0,1.13874,0.57078,2.79564,2.58038,3.25255,2.10931,3.40178,2.53463,2.82492,2.4131,2.12846,5.00414,2.24886,6.00511
2046106,-6.169283,106.821229,14.96515,3.15703,0,0.30255,3.72307,-0.70469,2.66853,1.17369,2.1058,2.74583,2.2391,3.8552,2.07734,3.79925,1.9773,3.31288,4.53973
2046174,-6.154726,106.818075,-40.73471,-8.59335,0,-1.95167,-1.16196,-1.26779,-3.6156,-4.61994,-3.05571,-6.15431,-5.89683,-6.47936,-6.6055,-6.3508,-7.78861,-6.84027,-10.52694
2046202,-6.152404,106.81765,-34.00523,-7.17371,0,1.12564,2.94732,4.02751,0.59929,0.96671,-1.04061,0.82329,-0.45898,-2.6591,-1.30801,-2.27666,-3.61444,-5.24769,-4.91975
2046240,-6.152924,106.817711,-37.93037,-8.00175,0,1.67934,0.55996,-1.41492,0.7523,-1.95842,-0.55862,-2.91923,-2.49727,-4.16242,-5.43203,-4.46665,-5.35119,-4.10741,-8.38194
2046267,-6.154808,106.818135,-40.66497,-8.57864,0,-1.17403,-1.13585,-0.61702,-3.66488,-4.26484,-1.93,-5.13879,-2.9926,-6.579,-4.88906,-6.36555,-7.6241,-6.60854,-10.66043
2046357,-6.171067,106.822149,-6.30974,-1.3311,0,1.77924,3.10089,5.32878,0.70645,1.7147,-0.27812,1.67225,3.02237,-0.61516,2.84772,1.68543,3.13084,1.62165,-2.24771
2046362,-6.154183,106.817855,-33.08453,-6.97948,0,-0.18037,-0.65379,-4.74215,-3.93947,-8.68762,-5.05743,-3.68109,-3.50223,-6.24553,-6.20052,-5.16017,-8.79543,-8.31715,-7.01324
2046381,-6.16493,106.819902,-4.3858,-0.92522,0,1.50105,1.76496,1.94832,2.68104,1.6376,2.51168,2.26836,-0.94078,0.66886,-0.0702,2.66165,1.87767,0.33412,-0.0964
2046460,-6.155296,106.817974,-33.80223,-7.13088,0,-1.44877,0.1646,0.24514,-3.17236,-4.06556,-3.46824,-3.92613,-2.91954,-3.84422,-4.1304,-4.49847,-7.16681,-6.06703,-8.18479
2046604,-6.169364,106.821391,0.32975,0.06956,0,0.17403,-2.88749,-1.80812,-1.16118,2.09186,2.00932,2.53171,2.36726,0.0451,4.28099,1.93205,-3.5982,-3.34477,-0.19436
2046647,-6.145729,106.815907,-6.67284,-1.40769,0,-1.53051,0.864,3.94722,1.68662,1.19292,-4.21647,0.27409,-1.46144,-1.86383,-4.6423,-2.26102,0.39852,0.8678,1.11735
2046672,-6.1591,106.818653,2.06155,0.4349,0,2.06073,-0.71715,-1.8255,-1.34706,-1.33116,-0.40475,0.54188,-2.38825,-2.4873,-0.07005,0.80811,1.18952,0.73419,-0.37592
2046768,-6.145383,106.815839,12.16815,2.56698,0,-1.49609,-0.30901,0.38342,1.12399,-3.0666,1.64512,2.3027,-3.4271,-2.87852,0.62211,-1.4703,2.72214,1.60275,4.24883
2046943,-6.15872,106.818564,-22.34624,-4.71414,0,-2.72712,-1.47649,-2.65617,-3.10712,-2.29619,-2.27776,-2.85163,-4.13418,-2.91536,-4.1768,-2.92101,-5.07526,-5.18866,-7.68996
2046973,-6.167371,106.820661,9.24324,1.94994,0,2.71362,2.25013,5.05254,5.42864,5.65255,5.09224,4.23756,4.59581,3.85959,3.79804,4.77094,5.32762,3.75058,4.00245
2046997,-6.155002,106.818207,-39.12108,-8.25294,0,-1.23666,-1.98497,-1.42825,-4.14522,-4.96172,-3.6346,-5.65043,-5.67482,-5.20752,-4.3043,-6.90999,-8.53067,-7.41634,-10.0535
2047043,-6.155052,106.817872,-37.02868,-7.81153,0,-2.71753,-3.73483,-1.56266,-2.67577,-5.20132,-5.15795,-6.05199,-6.18084,-5.38019,-6.98754,-9.62827,-6.24199,-6.15954,-10.94601
2047121,-6.169878,106.821196,12.33956,2.60314,0,-3.85197,-2.77834,-3.99345,-1.2592,-2.5842,-1.06474,1.27114,-1.19222,-0.88915,-0.8207,-0.30108,-0.86951,0.29842,-0.29821
2047190,-6.169726,106.821198,19.50396,4.11453,0,-0.33548,-0.90733,-0.9403,2.04476,0.94755,2.97247,2.23343,2.3996,2.16937,3.03956,3.92323,2.81638,3.83657,2.04283
2047215,-6.167079,106.820515,18.61116,3.92619,0,2.24027,1.28839,3.2646,3.78974,4.24995,2.54238,4.01083,4.27343,4.4687,3.75364,4.40009,6.00647,3.40486,5.95647
2047329,-6.148798,106.816566,-0.46449,-0.09799,0,-1.28084,-1.44899,-1.71123,-3.36554,-4.06415,-2.71021,2.15048,0.14404,-0.84803,-0.01029,-0.63007,-2.20451,-2.79768,-1.80632
2047413,-6.169399,106.821404,27.46944,5.79492,0,-5.07893,-5.56774,-5.65327,-0.22136,-0.12767,0.79625,2.70788,1.60164,1.08685,3.15843,2.81523,-0.30864,0.42712,1.25525
2047467,-6.154848,106.818126,-42.21593,-8.90583,0,-2.41257,-3.23216,-1.52015,-4.19497,-5.08052,-2.15654,-6.21946,-4.95627,-7.16423,-6.80556,-9.52235,-7.76871,-6.70287,-11.92234
2047518,-6.146392,106.815909,-6.32554,-1.33443,0,3.47711,0.30972,1.56332,2.0252,-2.34926,-2.20208,-2.04649,-1.56058,0.02835,0.71205,-0.51071,-0.39728,-0.63718,1.18096
2047561,-6.161361,106.819276,-6.5498,-1.38174,0,0.21524,-0.4672,3.04079,3.90057,2.56501,3.37108,2.03821,2.86646,1.49271,2.29647,1.75679,0.89501,1.04812,-3.75199
2047647,-6.156617,106.818192,-19.1556,-4.04104,0,-2.90385,-4.98283,-1.8133,-4.32309,-4.83189,-3.60327,-4.16421,-5.59381,-5.23995,-4.01554,-7.02793,-5.30695,-4.3885,-6.80571
2047674,-6.156598,106.818188,-18.50987,-3.90482,0,-3.3652,-4.93915,-1.55776,-4.46733,-5.09145,-4.34873,-4.50218,-5.60788,-5.31167,-3.68357,-5.9808,-5.6929,-4.75282,-6.99098
2047824,-6.152315,106.817626,-34.76667,-7.33434,0,-2.42241,-1.37278,0.77078,-2.40952,-2.60211,-3.80088,-4.88252,-3.37103,-5.73184,-1.77414,-6.31252,-5.09098,-7.51313,-9.44915
2047859,-6.154662,106.818112,-40.99033,-8.64727,0,-0.36363,-0.79836,-0.15622,-2.79291,-4.59331,-2.33358,-4.54088,-3.15644,-4.72421,-4.55609,-6.20119,-7.68562,-6.21052,-10.4147
2047862,-6.166858,106.820578,15.31761,3.23139,0,-0.34776,-0.81576,2.21776,1.46673,4.94758,5.39796,5.05381,1.93506,3.46767,1.23607,3.01758,5.04681,2.42008,3.3525
2047949,-6.163486,106.819638,-3.28608,-0.69323,0,2.83921,1.86843,-1.55244,1.38563,-0.46261,-1.12594,-0.02941,0.07697,-0.79471,1.5494,2.28665,-1.06759,0.91203,-0.54693
2048004,-6.157665,106.818625,-12.84489,-2.70974,0,-0.61129,1.09768,0.54786,0.44934,-2.37068,-0.95372,0.97043,-2.68613,-1.81035,-2.03112,-1.23085,-1.22132,-1.54925,-3.0949
2048020,-6.154645,106.8181,-38.35733,-8.09182,0,0.01977,-0.5809,0.6527,-2.48058,-4.28669,-2.15417,-4.35877,-3.0324,-4.18135,-4.10184,-5.62641,-6.96685,-5.43736,-9.48405
2048320,-6.154813,106.818114,-43.06987,-9.08597,0,-1.58373,-1.74075,-1.22164,-3.94498,-4.74328,-2.34799,-5.63456,-3.99539,-6.54204,-5.40004,-8.45363,-8.01397,-7.01537,-11.40509
2048353,-6.169096,106.821311,2.73134,0.5762,0,-2.48786,-2.82715,-5.69973,-0.0472,-1.20319,-1.81231,-0.80255,-1.08405,0.32342,-0.30928,1.30957,-4.27352,-2.87959,-1.4397
2048490,-6.169893,106.821214,11.02618,2.32607,0,-3.46542,-3.56605,-3.18589,-0.10765,-2.0291,-0.72724,2.41977,-1.0054,-0.05229,-0.33147,0.03569,-0.88832,-1.20658,0.4897
2048562,-6.159599,106.818899,1.25384,0.26451,0,-1.08552,2.06252,0.02492,0.09259,-1.02625,1.60038,2.17805,-2.82582,0.45186,-1.13552,-2.9493,3.47854,1.8508,-0.39973
2048930,-6.161927,106.819382,-17.05604,-3.59812,0,-1.25829,-2.21468,-0.88417,-0.07601,-0.71183,-0.60598,-1.93865,-0.98763,-1.47145,-0.89186,-1.67137,-3.80853,-4.1796,-5.57145
2048947,-6.147356,106.816483,-13.63264,-2.87593,0,-2.58731,-0.83461,0.27653,-1.25291,-7.68137,-4.12296,-3.21864,-4.23421,-0.12078,-0.16193,-3.20359,-5.07562,-6.11755,-2.92554
2048954,-6.158863,106.818884,-19.23746,-4.05831,0,0.67197,0.77266,-1.4624,-1.8282,-1.69391,-3.27766,-2.11452,-3.76309,-2.59875,-3.52817,-2.59113,-3.02914,-3.31028,-3.71454
2048998,-6.169314,106.821358,-1.2922,-0.2726,0,-1.01372,-3.97773,-3.14653,-2.47332,0.75987,0.08462,1.19271,1.52579,-0.82499,3.13002,1.2792,-4.97691,-4.71705,-1.55963
2049050,-6.155421,106.81792,-38.7857,-8.18219,0,-1.0839,-1.6943,0.21029,-2.68177,-4.21223,-1.88641,-3.25903,-4.27907,-3.98998,-5.01081,-6.08428,-7.23516,-6.84518,-9.5682
2049122,-6.154787,106.818146,-39.64565,-8.3636,0,-1.76308,-2.18741,-1.07347,-3.72506,-4.61404,-2.87133,-5.60277,-5.5601,-5.67129,-4.66794,-6.3981,-8.44734,-7.41308,-10.45923
2049309,-6.166778,106.820319,18.78665,3.96321,0,-4.01088,-2.24218,0.0865,-0.2387,1.35909,-0.57485,-0.51017,2.69235,1.22722,0.31797,2.08886,3.9156,2.27706,-0.27821
2049454,-6.170127,106.821276,20.33894,4.29068,0,1.04294,2.24598,1.95459,4.56183,1.37723,3.65815,1.86524,4.18521,3.83762,4.37745,4.29701,4.46305,5.84293,4.44767
2049521,-6.155419,106.81793,-44.29197,-9.34379,0,-1.35454,-2.21708,-1.36268,-3.66197,-6.49177,-3.91887,-4.59582,-5.14903,-5.81221,-6.11741,-7.5234,-10.10349,-9.22648,-9.79904
2049661,-6.168825,106.821247,15.52241,3.27459,0,-3.78783,-2.20831,-0.74658,2.09453,1.43557,-0.59765,-0.84555,0.18146,2.44079,-0.95027,2.80613,1.65651,2.88169,-0.14926
2050034,-6.156931,106.81832,-20.4541,-4.31497,0,-2.17797,-3.6358,-1.44747,-2.58481,-5.90755,-3.52011,-2.63605,-5.99776,-4.80703,-4.20798,-5.27929,-5.38294,-5.41509,-5.40944
2050038,-6.154861,106.818155,-49.19386,-10.37788,0,-0.31543,-1.82815,-0.87708,-3.86344,-4.00035,-3.4755,-4.91592,-4.80703,-5.46171,-10.21346,-6.90713,-8.97241,-8.22814,-10.85788
2050046,-6.169742,106.82121,17.50897,3.69367,0,0.24271,-1.37781,-0.46852,2.42252,1.23155,3.51518,2.25541,3.18565,2.68599,3.34189,3.77736,2.77393,2.65305,2.3068
2050047,-6.167104,106.820483,16.85655,3.55604,0,1.25119,0.39375,2.64121,2.53827,3.05883,2.05177,3.07565,2.90887,2.91244,2.49513,2.19222,5.12721,2.48991,5.89865
2050143,-6.166591,106.820396,14.2541,3.00703,0,1.89478,-1.70606,1.37045,1.44817,0.93901,4.0966,1.90687,2.47084,2.33876,1.87283,2.32108,4.0586,2.88272,2.75382
2050190,-6.169398,106.821133,8.48319,1.7896,0,2.26264,3.10458,4.14636,3.10724,2.91069,3.42812,6.5422,4.50668,2.95705,4.16465,3.54847,3.84101,3.66581,3.19086
2050421,-6.154974,106.818158,-32.91486,-6.94368,0,-0.80879,-1.94645,-1.14826,-2.94974,-3.99571,-2.27696,-4.51064,-4.17491,-3.96313,-4.16597,-5.13027,-6.7534,-5.92553,-8.94301
2050444,-6.154664,106.818006,-37.2615,-7.86065,0,-2.23555,-1.36454,-1.50382,-3.60782,-3.76213,-5.02421,-5.21282,-3.96844,-4.67524,-6.45565,-5.37565,-8.6917,-7.04522,-9.49936
2050454,-6.167491,106.820724,10.10833,2.13244,0,2.57274,2.61184,4.53079,3.95597,4.00189,1.32872,3.24451,2.75493,2.5402,2.21584,0.8604,3.18648,3.69345,7.79665
2050643,-6.169414,106.821424,31.52764,6.65104,0,-4.0126,-4.40884,-4.72971,0.26438,0.3651,0.99956,3.79238,2.71459,1.80961,4.84261,2.76866,1.13183,1.71226,3.13025
2050675,-6.1704,106.821518,-10.20423,-2.15267,0,-1.89286,-1.92893,3.65254,2.6137,-0.19103,1.66426,-1.27002,0.33296,0.18985,0.62306,-2.01937,-0.39578,-0.20484,-4.52961
2050723,-6.162274,106.819353,15.57404,3.28548,0,-0.99164,-1.82873,0.58444,1.88727,2.30326,1.36572,-0.68429,1.59934,2.24523,0.97654,2.30782,4.45995,4.57624,-0.41067
2050753,-6.15226,106.817617,-34.31407,-7.23886,0,-2.49026,-1.89616,0.6433,-3.8779,-2.90971,-4.28392,-5.22462,-3.30847,-6.28096,-2.18934,-6.83064,-5.16293,-7.61489,-9.69126
2050830,-6.154663,106.818011,-37.26949,-7.86233,0,-2.23559,-1.36573,-1.50501,-3.60958,-3.76507,-5.0272,-5.21461,-3.97024,-4.67762,-6.45804,-5.37626,-8.6941,-7.04821,-9.50117
2050853,-6.159242,106.818699,4.04681,0.85371,0,1.4389,1.50949,-2.49588,-2.61967,-1.10842,2.65903,1.02276,-2.30292,-4.49117,1.66925,0.91707,0.48705,-0.35463,2.42121
2050879,-6.166591,106.820397,12.11344,2.55544,0,3.10862,-0.51792,0.87042,2.1211,2.58453,5.47867,2.63063,2.71034,3.12502,2.46632,2.49982,4.42661,3.47271,2.6551
2050989,-6.148606,106.816486,-18.0201,-3.8015,0,-0.15734,-2.82781,-1.3049,-3.22654,-4.60647,-4.89642,-1.55426,-2.40808,-2.32616,-3.70028,-4.14656,-5.69406,-5.10204,-3.68492
2051027,-6.168406,106.82098,17.22997,3.63482,0,3.41453,1.34631,4.54018,4.57427,6.43663,5.44059,7.22313,6.46388,4.67729,6.65799,6.06035,3.84732,4.43076,6.46457
2051099,-6.156067,106.818191,-29.40176,-6.20256,0,-1.51641,-4.15894,-2.52106,-3.80797,-4.64611,-3.88542,-4.56706,-3.93992,-6.02318,-6.26733,-6.32958,-7.60148,-6.28313,-7.54898
2051131,-6.156214,106.818031,-18.58907,-3.92153,0,-1.34402,-5.36985,-2.53316,-3.14218,-5.00588,-3.56522,-5.59045,-4.297,-5.69322,-5.06237,-5.34006,-5.83008,-4.16969,-5.75326
2051355,-6.161288,106.819168,-2.09565,-0.4421,0,-0.67588,-0.91162,-0.70687,-1.80502,-4.36282,0.70518,1.40242,0.72225,-0.32027,-0.16835,1.52483,-3.34114,-2.23545,-1.32668
2051409,-6.168458,106.821184,30.29494,6.39099,0,-3.40979,0.49212,1.99824,0.72191,4.24407,2.53341,3.02275,4.14798,1.93314,3.70769,4.25852,4.50701,4.73301,6.23162
2051414,-6.150388,106.817228,-36.79611,-7.76247,0,-0.86614,-2.60688,-2.15999,-3.08264,-3.37913,-4.25097,-3.08589,-6.7781,-7.88427,-4.8452,-6.07872,-8.10721,-7.18838,-8.15867
2051435,-6.153392,106.817832,-24.26931,-5.11983,0,-1.74128,-0.71967,-2.72213,-3.75779,-2.81617,-5.47099,-3.7482,-3.56349,-5.3748,-6.97098,-3.51079,-6.41994,-6.04163,-4.56584
2051467,-6.155632,106.818093,-41.32834,-8.71858,0,-1.4346,-1.17247,-1.50927,-2.32778,-3.75381,-2.26836,-4.46436,-3.9763,-3.32718,-5.21274,-6.56022,-7.83064,-5.87204,-12.05668
2051529,-6.167646,106.820706,17.85989,3.7677,0,0.6948,-1.09548,5.31197,1.74819,4.51128,2.0212,1.55603,1.93426,1.79781,3.80113,4.67651,4.38321,2.13221,5.98942
2051553,-6.151597,106.81734,-20.62925,-4.35192,0,-2.09627,-3.20348,-0.14268,-1.04307,-4.39496,-5.23421,-4.04431,-5.95932,-6.03279,-5.10218,-8.15542,-2.07499,-3.35695,-5.35987
2051613,-6.155407,106.817898,-41.28461,-8.70936,0,-1.58233,-2.25889,-0.95918,-3.77212,-5.40236,-3.01363,-4.18622,-5.23781,-4.65179,-5.46051,-7.20925,-8.84268,-8.20303,-10.09826
2051727,-6.154788,106.818142,-39.70685,-8.37651,0,-1.78062,-2.44291,-1.00039,-3.86655,-4.4363,-2.7959,-5.53554,-5.58875,-6.02267,-4.6352,-6.41154,-8.51926,-7.46103,-10.45572
2051769,-6.15981,106.81898,23.48383,4.95412,0,0.54287,-0.67876,1.80594,1.55429,1.18068,3.89107,3.60871,0.28424,2.05873,1.54362,-0.92261,5.73216,9.3248,3.95986
2051808,-6.167158,106.820498,16.16042,3.40918,0,1.04421,0.20563,2.14098,2.35926,3.60655,1.90334,3.48435,1.86591,2.55535,1.68123,1.91443,4.79769,2.18844,6.22094
2051954,-6.168242,106.820946,14.50996,3.06101,0,1.92768,3.56271,2.05224,5.1959,4.22988,2.88126,3.66353,6.81382,5.51928,3.13923,5.5038,2.1996,4.64261,5.42101
2051993,-6.169163,106.821355,-1.23901,-0.26138,0,-1.56964,-1.95026,-2.61688,-1.81697,1.27316,0.00929,2.7104,1.69163,0.33648,3.37529,1.39131,-4.66335,-4.6727,-0.63116
2051999,-6.168975,106.821069,0.6195,0.13069,0,1.41549,-1.01352,-1.90501,-0.81761,0.09217,1.25873,0.69442,2.45902,1.14238,0.70932,-0.6382,-3.19806,1.42601,0.13021
2052043,-6.162269,106.819378,4.28339,0.90362,0,0.98546,-0.96543,1.40341,1.96852,2.25645,1.32628,-1.03871,3.23139,2.68231,1.32433,2.78794,1.98206,2.01712,-1.22262
2052229,-6.154964,106.818207,-36.13372,-7.62273,0,-0.95397,-1.95514,-1.87501,-4.15986,-5.44745,-4.08487,-6.03207,-5.17135,-4.76543,-4.10947,-6.80454,-8.12975,-6.98151,-9.47684
2052230,-6.167499,106.820685,2.86144,0.60365,0,0.63258,0.15793,3.06043,1.26499,2.46179,2.73148,1.03844,1.67933,1.21345,1.56666,0.92808,1.23706,1.12257,2.15291
2052263,-6.150372,106.81721,-39.47912,-8.32847,0,0.44914,-1.79949,-2.67585,-2.36648,-3.16832,-4.51681,-3.78137,-7.11343,-7.29889,-5.82486,-6.64638,-7.60619,-6.8447,-8.06228
2052527,-6.167136,106.820515,15.32734,3.23344,0,0.80221,-0.52985,1.72239,1.62154,2.85049,1.52004,2.61409,1.97497,2.06388,1.88164,1.47898,4.33863,1.44264,5.38374
2052576,-6.161948,106.819372,-21.05538,-4.44182,0,-3.42236,-3.59793,-2.14756,-1.20242,-1.00695,0.38029,-2.79953,-3.33646,-2.96143,-2.92309,-3.72328,-6.38966,-4.92524,-6.69797
2052643,-6.154755,106.81812,-39.77419,-8.39072,0,-1.81777,-0.99363,-1.98752,-3.41367,-5.20611,-3.86938,-5.68974,-5.61332,-5.76526,-5.83233,-6.46495,-8.22023,-6.78782,-10.57181
2052654,-6.163092,106.819803,-3.13374,-0.66109,0,-1.47413,-1.67823,-1.18436,-0.45151,-2.02955,-7.00701,-0.64302,-0.64131,0.31009,-2.86531,-3.5644,-0.89534,-1.41709,-1.61444
2052685,-6.144191,106.815458,-14.29839,-3.01637,0,-0.32404,-0.38939,-0.97819,-1.38706,-2.85421,-1.32926,-5.39991,-0.5884,-3.2165,-3.43377,-2.3592,-1.55254,-2.67793,-4.24941
2052798,-6.167139,106.820497,14.30401,3.01756,0,1.16211,0.34479,1.6236,2.07103,3.09987,1.60377,2.90307,1.38784,2.34306,1.22305,1.4626,4.50237,1.79557,5.81093
2052875,-6.154791,106.818126,-39.66446,-8.36757,0,-2.03168,-1.91857,-1.36476,-4.22753,-4.68583,-3.20621,-6.03036,-5.40461,-6.54132,-4.77169,-6.86552,-8.35373,-7.26569,-10.6498
2052876,-6.152815,106.817686,-34.22898,-7.22091,0,-1.29026,0.40686,2.15611,0.99841,-3.00502,-0.49154,-2.05172,-1.95938,-5.01187,-5.25556,-5.60405,-4.61652,-3.26456,-7.51396
2052888,-6.163933,106.81977,-13.06415,-2.756,0,-1.55238,1.24868,-0.91404,-2.37324,-3.57259,-5.21723,-1.35419,-2.08298,-0.32396,-0.75244,-2.47707,-2.13877,-2.18843,-6.03648
2053023,-6.150371,106.817216,-39.43086,-8.31829,0,0.47897,-1.80826,-2.7472,-2.33021,-3.16598,-4.53787,-3.74511,-7.09413,-7.26673,-5.82837,-6.62767,-7.64421,-6.84236,-8.03654
